,FIPS,POP_ESTIMATE_2018,FIPStxt,POVALL_2018,PCTPOVALL_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018
2756,48381,136271.0,48381.0,11343.0,8.5,1873.0,2.6,69600.0,114.8
2757,48383,3741.0,48383.0,371.0,10.0,47.0,2.5,65273.0,107.7
2758,48385,3478.0,48385.0,616.0,18.1,53.0,5.0,39506.0,65.2
2759,48387,12175.0,48387.0,2185.0,18.2,277.0,5.4,42233.0,69.7
2760,48389,15695.0,48389.0,2693.0,21.5,193.0,2.1,45341.0,74.8
2761,48391,7032.0,48391.0,1125.0,16.3,148.0,4.7,44821.0,73.9
2762,48393,903.0,48393.0,70.0,7.8,13.0,3.0,67470.0,111.3
2763,48395,17284.0,48395.0,2699.0,15.8,317.0,4.1,44917.0,74.1
2764,48397,100657.0,48397.0,5125.0,5.1,1616.0,3.2,102858.0,169.6
2765,48399,10234.0,48399.0,1692.0,16.9,145.0,3.1,42205.0,69.6
2766,48401,54450.0,48401.0,7900.0,16.4,913.0,4.1,49788.0,82.1
2767,48403,10589.0,48403.0,1845.0,17.6,281.0,7.9,40641.0,67.0
2768,48405,8232.0,48405.0,1777.0,22.2,195.0,6.5,38826.0,64.0
2769,48407,28719.0,48407.0,4981.0,17.5,573.0,5.0,47028.0,77.6
2770,48409,66893.0,48409.0,11425.0,17.3,1916.0,6.3,53559.0,88.3
2771,48411,6054.0,48411.0,896.0,16.8,76.0,3.0,43827.0,72.3
2772,48413,2895.0,48413.0,476.0,16.5,40.0,2.9,47317.0,78.0
2773,48415,16866.0,48415.0,2408.0,15.8,238.0,3.4,53059.0,87.5
2774,48417,3253.0,48417.0,432.0,13.4,46.0,2.3,57126.0,94.2
2775,48419,25418.0,48419.0,5173.0,20.6,480.0,4.3,41961.0,69.2
2776,48421,3079.0,48421.0,368.0,12.1,36.0,2.7,57052.0,94.1
2777,48423,230221.0,48423.0,33744.0,15.0,3909.0,3.6,56848.0,93.8
2778,48425,9016.0,48425.0,854.0,9.7,178.0,4.2,63929.0,105.4
2779,48427,64525.0,48427.0,21151.0,33.2,2548.0,10.1,30490.0,50.3
2780,48429,9433.0,48429.0,1696.0,19.4,145.0,3.6,43115.0,71.1
2781,48431,1311.0,48431.0,161.0,12.6,19.0,3.3,59064.0,97.4
2782,48433,1362.0,48433.0,194.0,14.6,21.0,3.5,46915.0,77.4
2783,48435,3758.0,48435.0,531.0,14.2,56.0,3.8,54774.0,90.3
2784,48437,7462.0,48437.0,1312.0,19.2,115.0,4.3,43084.0,71.1
2785,48439,2084931.0,48439.0,248032.0,12.1,37114.0,3.5,66059.0,109.0
2786,48441,137640.0,48441.0,21301.0,16.0,2072.0,3.2,48040.0,79.2
2787,48443,823.0,48443.0,155.0,18.9,13.0,3.4,41413.0,68.3
2788,48445,12287.0,48445.0,2529.0,22.4,215.0,4.1,41268.0,68.1
2789,48447,1515.0,48447.0,217.0,14.3,24.0,3.4,42701.0,70.4
2790,48449,33033.0,48449.0,6035.0,18.6,652.0,5.0,45604.0,75.2
2791,48451,118189.0,48451.0,17558.0,15.5,1738.0,3.2,51393.0,84.8
2792,48453,1248743.0,48453.0,146724.0,12.0,20404.0,2.8,76255.0,125.8
2793,48455,14740.0,48455.0,2581.0,17.7,275.0,5.1,40486.0,66.8
2794,48457,21696.0,48457.0,3584.0,18.2,462.0,6.6,44041.0,72.6
2795,48459,41260.0,48459.0,6455.0,15.9,746.0,4.2,48554.0,80.1
2796,48461,3671.0,48461.0,512.0,14.2,54.0,3.4,53867.0,88.8
2797,48463,26846.0,48463.0,5999.0,22.9,495.0,4.3,39725.0,65.5
2798,48465,49208.0,48465.0,8950.0,18.9,876.0,4.3,44276.0,73.0
2799,48467,56019.0,48467.0,8598.0,15.6,904.0,3.5,51152.0,84.4
2800,48469,92035.0,48469.0,13855.0,15.4,1653.0,3.8,51646.0,85.2
2801,48471,72480.0,48471.0,14525.0,26.1,1009.0,4.2,43681.0,72.0
2802,48473,53126.0,48473.0,7776.0,15.9,977.0,4.3,59807.0,98.6
2803,48475,11720.0,48475.0,1611.0,13.9,172.0,2.6,53621.0,88.4
2804,48477,35108.0,48477.0,4566.0,13.8,547.0,3.7,54332.0,89.6
2805,48479,275910.0,48479.0,69860.0,25.7,4383.0,3.8,44919.0,74.1
2806,48481,41619.0,48481.0,6909.0,16.8,796.0,3.7,48040.0,79.2
2807,48483,5191.0,48483.0,721.0,14.0,78.0,3.2,48018.0,79.2
2808,48485,132064.0,48485.0,21221.0,17.8,1937.0,3.4,47477.0,78.3
2809,48487,12820.0,48487.0,1905.0,15.3,207.0,4.1,44735.0,73.8
2810,48489,21515.0,48489.0,6369.0,35.0,634.0,9.9,33171.0,54.7
2811,48491,566719.0,48491.0,35829.0,6.4,9168.0,3.1,87817.0,144.8
2812,48493,50224.0,48493.0,5400.0,10.9,750.0,3.1,71207.0,117.4
2813,48495,7720.0,48495.0,1069.0,14.1,113.0,2.8,56781.0,93.6
2814,48497,68305.0,48497.0,6643.0,9.9,1063.0,3.4,66387.0,109.5
2815,48499,45129.0,48499.0,6625.0,15.3,736.0,4.2,48384.0,79.8
2816,48501,8591.0,48501.0,1028.0,12.1,106.0,2.8,61560.0,101.5
2817,48503,18045.0,48503.0,2468.0,13.9,265.0,3.2,49301.0,81.3
2818,48505,14190.0,48505.0,4529.0,32.1,299.0,5.6,33160.0,54.7
2819,48507,11983.0,48507.0,3701.0,32.0,343.0,9.5,30076.0,49.6
2820,49000,3161105.0,49000.0,283562.0,9.1,48978.0,3.1,71381.0,100.0
2821,49001,6580.0,49001.0,613.0,9.4,106.0,3.5,55940.0,78.4
2822,49003,54950.0,49003.0,3986.0,7.3,773.0,3.0,62689.0,87.8
2823,49005,127068.0,49005.0,15830.0,12.9,1699.0,2.7,60315.0,84.5
2824,49007,20269.0,49007.0,2853.0,14.4,385.0,4.5,51394.0,72.0
2825,49009,980.0,49009.0,64.0,6.5,18.0,4.4,58910.0,82.5
2826,49011,351713.0,49011.0,19798.0,5.7,5005.0,2.9,84381.0,118.2
2827,49013,19964.0,49013.0,2335.0,11.9,355.0,4.6,60767.0,85.1
2828,49015,10014.0,49015.0,1247.0,12.5,208.0,4.8,54213.0,75.9
2829,49017,5080.0,49017.0,551.0,11.2,217.0,7.8,51028.0,71.5
2830,49019,9764.0,49019.0,1092.0,11.3,289.0,4.8,50750.0,71.1
2831,49021,52775.0,49021.0,7444.0,14.4,814.0,3.6,51393.0,72.0
2832,49023,11555.0,49023.0,968.0,8.5,166.0,3.0,65379.0,91.6
2833,49025,7709.0,49025.0,779.0,10.5,122.0,3.2,52355.0,73.3
2834,49027,13006.0,49027.0,1453.0,11.3,204.0,3.3,58644.0,82.2
2835,49029,12045.0,49029.0,478.0,4.0,152.0,2.8,98875.0,138.5
2836,49031,1445.0,49031.0,262.0,18.6,26.0,5.4,40387.0,56.6
2837,49033,2464.0,49033.0,218.0,8.9,39.0,3.3,60695.0,85.0
2838,49035,1152633.0,49035.0,102660.0,9.0,18786.0,3.0,73619.0,103.1
2839,49037,15449.0,49037.0,3419.0,22.6,359.0,6.2,42982.0,60.2
2840,49039,30623.0,49039.0,4116.0,14.8,465.0,3.7,52910.0,74.1
2841,49041,21539.0,49041.0,2544.0,12.0,354.0,3.6,54339.0,76.1
2842,49043,41933.0,49043.0,2570.0,6.2,739.0,3.0,105374.0,147.6
2843,49045,69907.0,49045.0,4744.0,6.8,1126.0,3.5,73584.0,103.1
2844,49047,35438.0,49047.0,4031.0,11.5,641.0,4.7,63631.0,89.1
2845,49049,622213.0,49049.0,57136.0,9.4,8477.0,2.8,75296.0,105.5
2846,49051,33240.0,49051.0,1750.0,5.3,475.0,3.1,85380.0,119.6
2847,49053,171700.0,49053.0,16435.0,9.7,2517.0,3.4,57069.0,79.9
2848,49055,2690.0,49055.0,347.0,12.9,86.0,6.0,47175.0,66.1
2849,49057,256359.0,49057.0,23839.0,9.4,4375.0,3.5,68106.0,95.4
2850,50000,626299.0,50000.0,64431.0,10.7,9223.0,2.7,60917.0,100.0
2851,50001,36973.0,50001.0,3042.0,8.9,534.0,2.6,68878.0,113.1
2852,50003,35631.0,50003.0,3905.0,11.4,576.0,3.1,52510.0,86.2
2853,50005,30302.0,50005.0,3648.0,12.5,481.0,3.3,50368.0,82.7
2854,50007,164572.0,50007.0,16039.0,10.4,1984.0,2.1,74240.0,121.9
2855,50009,6250.0,50009.0,964.0,15.5,98.0,3.6,43671.0,71.7
2856,50011,49421.0,50011.0,5398.0,11.1,697.0,2.5,61129.0,100.3
2857,50013,7090.0,50013.0,579.0,8.2,129.0,3.2,67746.0,111.2
2858,50015,25300.0,50015.0,2696.0,11.0,495.0,3.5,60230.0,98.9
2859,50017,28999.0,50017.0,2901.0,10.2,426.0,2.7,62300.0,102.3
2860,50019,26907.0,50019.0,3194.0,12.2,604.0,4.4,48688.0,79.9
2861,50021,58672.0,50021.0,5842.0,10.4,975.0,3.1,51723.0,84.9
2862,50023,58140.0,50023.0,6031.0,10.8,896.0,2.6,61808.0,101.5
2863,50025,42756.0,50025.0,4965.0,12.0,646.0,2.9,54441.0,89.4
2864,50027,55286.0,50027.0,5227.0,9.6,682.0,2.3,57438.0,94.3
2865,51000,8517685.0,51000.0,884898.0,10.7,128579.0,3.0,72600.0,100.0
2866,51001,32412.0,51001.0,5552.0,17.3,639.0,3.8,42879.0,59.1
2867,51003,108718.0,51003.0,8912.0,8.7,1495.0,2.7,80392.0,110.7
2868,51005,14910.0,51005.0,2164.0,14.8,261.0,3.8,46538.0,64.1
2869,51007,13013.0,51007.0,1273.0,9.9,201.0,3.2,57280.0,78.9
2870,51009,31666.0,51009.0,3969.0,13.0,488.0,3.3,50580.0,69.7
2871,51011,15841.0,51011.0,2123.0,13.5,258.0,3.6,51131.0,70.4
2872,51013,237521.0,51013.0,14842.0,6.3,3028.0,2.0,120950.0,166.6
2873,51015,75457.0,51015.0,6531.0,9.0,993.0,2.7,60556.0,83.4
2874,51017,4292.0,51017.0,451.0,10.7,63.0,2.5,50564.0,69.6
2875,51019,78747.0,51019.0,8162.0,10.4,1163.0,3.1,61186.0,84.3
2876,51021,6293.0,51021.0,786.0,14.1,90.0,3.2,47681.0,65.7
2877,51023,33277.0,51023.0,2441.0,7.4,464.0,2.7,71874.0,99.0
2878,51025,16384.0,51025.0,3187.0,22.5,292.0,4.9,41803.0,57.6
2879,51027,21221.0,51027.0,5568.0,27.6,380.0,5.5,32144.0,44.3
2880,51029,16999.0,51029.0,2993.0,20.2,280.0,4.4,45889.0,63.2
2881,51031,54973.0,51031.0,6132.0,11.3,871.0,3.3,51525.0,71.0
2882,51033,30772.0,51033.0,2930.0,9.7,520.0,3.5,67335.0,92.7
2883,51035,29636.0,51035.0,4605.0,15.7,478.0,3.6,41517.0,57.2
2884,51036,6941.0,51036.0,851.0,12.3,145.0,3.9,56872.0,78.3
2885,51037,11938.0,51037.0,2264.0,19.3,191.0,3.7,41382.0,57.0
2886,51041,348556.0,51041.0,26093.0,7.6,5379.0,2.9,80734.0,111.2
2887,51043,14523.0,51043.0,934.0,6.5,216.0,2.9,84021.0,115.7
2888,51045,5064.0,51045.0,599.0,11.9,81.0,3.5,50858.0,70.1
2889,51047,51859.0,51047.0,4375.0,8.7,688.0,2.8,72111.0,99.3
2890,51049,9809.0,51049.0,1535.0,15.7,151.0,3.3,46300.0,63.8
2891,51051,14523.0,51051.0,3520.0,25.2,234.0,5.2,35047.0,48.3
2892,51053,28529.0,51053.0,3486.0,12.5,473.0,3.5,57257.0,78.9
2893,51057,10919.0,51057.0,1478.0,13.7,212.0,3.9,50785.0,70.0
2894,51059,1150795.0,51059.0,69377.0,6.1,15320.0,2.4,122035.0,168.1
2895,51061,70675.0,51061.0,4260.0,6.1,944.0,2.6,93462.0,128.7
2896,51063,15795.0,51063.0,1922.0,12.3,221.0,2.7,48315.0,66.5
2897,51065,26783.0,51065.0,1749.0,6.9,339.0,2.5,73463.0,101.2
2898,51067,56195.0,51067.0,8390.0,15.3,807.0,3.1,53522.0,73.7
2899,51069,88355.0,51069.0,6107.0,7.0,1212.0,2.6,77684.0,107.0
2900,51071,16844.0,51071.0,2064.0,12.4,261.0,3.3,50591.0,69.7
2901,51073,37349.0,51073.0,3348.0,9.1,521.0,2.7,70938.0,97.7
2902,51075,23244.0,51075.0,1498.0,6.7,323.0,3.0,89331.0,123.0
2903,51077,15631.0,51077.0,2686.0,18.4,234.0,3.1,37550.0,51.7
2904,51079,19779.0,51079.0,1583.0,8.1,258.0,2.5,67498.0,93.0
2905,51081,11627.0,51081.0,2183.0,26.7,161.0,3.7,43533.0,60.0
2906,51083,34120.0,51083.0,4825.0,14.5,623.0,4.1,43096.0,59.4
2907,51085,107239.0,51085.0,5509.0,5.2,1523.0,2.6,91028.0,125.4
2908,51087,329261.0,51087.0,29502.0,9.0,5387.0,3.0,68581.0,94.5
2909,51089,50953.0,51089.0,10068.0,20.0,883.0,3.7,36471.0,50.2
2910,51091,2210.0,51091.0,280.0,12.7,34.0,2.7,45089.0,62.1
2911,51093,36953.0,51093.0,3368.0,9.2,568.0,3.0,72993.0,100.5
2912,51095,76397.0,51095.0,5288.0,7.0,1046.0,2.9,86541.0,119.2
2913,51097,7042.0,51097.0,858.0,12.2,117.0,3.0,51124.0,70.4
2914,51099,26575.0,51099.0,1786.0,6.8,387.0,2.9,86619.0,119.3
2915,51101,16939.0,51101.0,1223.0,7.3,263.0,2.9,68724.0,94.7
2916,51103,10783.0,51103.0,1306.0,12.3,230.0,4.3,52814.0,72.7
2917,51105,23541.0,51105.0,5461.0,24.8,342.0,4.1,34796.0,47.9
2918,51107,406850.0,51107.0,14700.0,3.6,5305.0,2.5,140382.0,193.4
2919,51109,36778.0,51109.0,4140.0,11.3,539.0,2.7,63714.0,87.8
2920,51111,12086.0,51111.0,2008.0,18.2,173.0,3.2,41421.0,57.1
2921,51113,13295.0,51113.0,1330.0,10.1,175.0,2.4,60450.0,83.3
2922,51115,8802.0,51115.0,812.0,9.3,124.0,3.0,61764.0,85.1
2923,51117,30650.0,51117.0,5565.0,18.7,515.0,4.1,44832.0,61.8
2924,51119,10769.0,51119.0,1317.0,12.7,139.0,2.6,54871.0,75.6
2925,51121,98985.0,51121.0,21444.0,24.1,1453.0,2.9,52538.0,72.4
2926,51125,14836.0,51125.0,1814.0,12.3,226.0,3.1,56690.0,78.1
2927,51127,22391.0,51127.0,1132.0,5.2,329.0,2.7,90858.0,125.1
2928,51131,11735.0,51131.0,2167.0,18.8,291.0,5.4,43157.0,59.4
2929,51133,12147.0,51133.0,1790.0,14.8,247.0,4.4,55418.0,76.3
2930,51135,15420.0,51135.0,2952.0,22.4,222.0,3.1,46368.0,63.9
2931,51137,36644.0,51137.0,3387.0,9.4,508.0,3.0,63681.0,87.7
2932,51139,23933.0,51139.0,3293.0,13.9,492.0,4.2,49073.0,67.6
2933,51141,17673.0,51141.0,2683.0,15.5,287.0,3.9,42862.0,59.0
2934,51143,60949.0,51143.0,9815.0,16.4,1085.0,3.6,44710.0,61.6
2935,51145,29189.0,51145.0,1931.0,6.9,374.0,2.7,88475.0,121.9
2936,51147,22950.0,51147.0,3782.0,20.0,394.0,3.8,48450.0,66.7
2937,51149,38082.0,51149.0,3019.0,8.9,541.0,3.6,68133.0,93.8
2938,51153,468011.0,51153.0,29545.0,6.4,6581.0,2.7,106200.0,146.3
2939,51155,34066.0,51155.0,4791.0,14.6,555.0,3.5,50834.0,70.0
2940,51157,7252.0,51157.0,629.0,8.7,101.0,2.7,71035.0,97.8
2941,51159,9038.0,51159.0,1169.0,15.9,124.0,3.1,49399.0,68.0
2942,51161,94073.0,51161.0,6145.0,6.7,1329.0,2.7,68734.0,94.7
2943,51163,22752.0,51163.0,2670.0,12.0,315.0,3.0,53413.0,73.6
2944,51165,81244.0,51165.0,6909.0,8.7,1079.0,2.6,61375.0,84.5
2945,51167,26748.0,51167.0,5683.0,21.5,478.0,4.3,38966.0,53.7
2946,51169,21534.0,51169.0,3834.0,18.5,299.0,3.2,40161.0,55.3
2947,51171,43497.0,51171.0,4479.0,10.4,627.0,2.8,55283.0,76.1
2948,51173,30472.0,51173.0,6059.0,20.4,545.0,4.0,40972.0,56.4
2949,51175,17586.0,51175.0,2350.0,14.7,252.0,2.8,52741.0,72.6
2950,51177,134238.0,51177.0,10061.0,7.5,2006.0,3.0,86695.0,119.4
2951,51179,149960.0,51179.0,7822.0,5.4,2070.0,3.0,108421.0,149.3
2952,51181,6474.0,51181.0,831.0,12.9,129.0,3.5,54663.0,75.3
2953,51183,11237.0,51183.0,1980.0,22.9,187.0,4.9,43031.0,59.3
2954,51185,40855.0,51185.0,7104.0,18.2,698.0,4.4,42074.0,58.0
2955,51187,40003.0,51187.0,4026.0,10.3,615.0,3.1,65635.0,90.4
2956,51191,54402.0,51191.0,8022.0,15.2,898.0,3.4,45510.0,62.7
2957,51193,17830.0,51193.0,2914.0,16.4,341.0,3.6,51414.0,70.8
2958,51195,38012.0,51195.0,8929.0,25.4,656.0,5.0,38045.0,52.4
2959,51197,28754.0,51197.0,4391.0,15.4,508.0,3.7,46345.0,63.8
2960,51199,67846.0,51199.0,3690.0,5.5,909.0,2.8,86317.0,118.9
2961,51510,160530.0,51510.0,16093.0,10.1,2255.0,2.2,99425.0,136.9
2962,51520,16482.0,51520.0,3324.0,20.5,271.0,3.7,36903.0,50.8
2963,51530,6237.0,51530.0,872.0,15.2,104.0,3.1,43390.0,59.8
2964,51540,48117.0,51540.0,10614.0,23.1,662.0,2.5,56997.0,78.5
2965,51550,242634.0,51550.0,20239.0,8.5,3685.0,3.0,78846.0,108.6
2966,51570,17833.0,51570.0,1756.0,10.0,289.0,3.3,56800.0,78.2
2967,51580,5460.0,51580.0,826.0,15.4,111.0,4.6,40504.0,55.8
2968,51590,40693.0,51590.0,10006.0,25.6,989.0,5.1,36015.0,49.6
2969,51595,5121.0,51595.0,1010.0,20.7,111.0,4.7,36908.0,50.8
2970,51600,24574.0,51600.0,1823.0,7.6,300.0,2.3,105532.0,145.4
2971,51610,14772.0,51610.0,535.0,3.6,181.0,2.1,137551.0,189.5
2972,51620,8013.0,51620.0,1444.0,18.3,157.0,4.4,37327.0,51.4
2973,51630,29144.0,51630.0,3851.0,14.5,476.0,3.5,58448.0,80.5
2974,51640,6423.0,51640.0,1326.0,21.7,102.0,3.5,36571.0,50.4
2975,51650,134313.0,51650.0,19954.0,15.4,2596.0,4.0,54763.0,75.4
2976,51660,54033.0,51660.0,12978.0,28.0,857.0,3.5,42640.0,58.7
2977,51670,22596.0,51670.0,4381.0,19.7,463.0,4.8,42568.0,58.6
2978,51678,7136.0,51678.0,1046.0,23.8,97.0,4.7,48726.0,67.1
2979,51680,82126.0,51680.0,14789.0,20.8,1437.0,4.0,43200.0,59.5
2980,51683,41641.0,51683.0,3451.0,8.4,585.0,2.7,79141.0,109.0
2981,51685,17307.0,51685.0,1203.0,7.0,242.0,2.7,77032.0,106.1
2982,51690,12902.0,51690.0,3098.0,24.7,253.0,4.6,33892.0,46.7
2983,51700,178626.0,51700.0,26007.0,15.2,3207.0,3.6,50283.0,69.3
2984,51710,244076.0,51710.0,41471.0,19.7,4028.0,3.6,48519.0,66.8
2985,51720,3968.0,51720.0,811.0,20.8,65.0,3.9,34442.0,47.4
2986,51730,31567.0,51730.0,7491.0,24.1,798.0,6.1,37049.0,51.0
2987,51735,12190.0,51735.0,618.0,5.1,169.0,2.7,96057.0,132.3
2988,51740,94632.0,51740.0,17540.0,19.2,1792.0,4.1,47343.0,65.2
2989,51750,18339.0,51750.0,4513.0,30.4,308.0,3.7,39254.0,54.1
2990,51760,228783.0,51760.0,48424.0,22.3,4134.0,3.5,48747.0,67.1
2991,51770,99920.0,51770.0,19812.0,20.2,1575.0,3.2,42715.0,58.8
2992,51775,25643.0,51775.0,2280.0,9.7,383.0,2.9,57274.0,78.9
2993,51790,24922.0,51790.0,2937.0,12.3,342.0,2.9,47319.0,65.2
2994,51800,91185.0,51800.0,9846.0,10.9,1419.0,3.2,69753.0,96.1
2995,51810,450189.0,51810.0,33084.0,7.5,6647.0,2.9,76520.0,105.4
2996,51820,22628.0,51820.0,3370.0,15.1,338.0,3.2,47117.0,64.9
2997,51830,14896.0,51830.0,2437.0,23.0,271.0,4.0,52845.0,72.8
2998,51840,28108.0,51840.0,4124.0,15.3,427.0,2.9,51456.0,70.9
2999,53000,7535591.0,53000.0,761941.0,10.3,170796.0,4.5,74023.0,100.0
3000,53001,19759.0,53001.0,3046.0,15.6,511.0,5.4,52012.0,70.3
3001,53003,22610.0,53003.0,3133.0,14.0,442.0,4.4,49776.0,67.2
3002,53005,201877.0,53005.0,19597.0,9.8,5160.0,5.2,69212.0,93.5
3003,53007,77036.0,53007.0,8283.0,10.9,2063.0,4.5,57243.0,77.3
3004,53009,76737.0,53009.0,9968.0,13.3,1790.0,6.4,57183.0,77.3
3005,53011,481857.0,53011.0,41980.0,8.8,11123.0,4.8,73971.0,99.9
3006,53013,4059.0,53013.0,533.0,13.3,100.0,5.6,53700.0,72.5
3007,53015,108987.0,53015.0,13165.0,12.2,2729.0,5.9,58624.0,79.2
3008,53017,42907.0,53017.0,4450.0,10.4,1151.0,5.3,65912.0,89.0
3009,53019,7649.0,53019.0,1347.0,17.8,292.0,11.7,40468.0,54.7
3010,53021,94347.0,53021.0,12250.0,13.4,2515.0,6.1,60483.0,81.7
3011,53023,2247.0,53023.0,306.0,13.8,52.0,5.8,50185.0,67.8
3012,53025,97331.0,53025.0,12235.0,12.7,2894.0,6.2,53688.0,72.5
3013,53027,73901.0,53027.0,12295.0,17.3,1892.0,6.7,48763.0,65.9
3014,53029,84460.0,53029.0,6219.0,7.5,1810.0,5.2,65987.0,89.1
3015,53031,31729.0,53031.0,3949.0,12.7,708.0,5.8,55893.0,75.5
3016,53033,2233163.0,53033.0,202628.0,9.2,43467.0,3.5,94822.0,128.1
3017,53035,269805.0,53035.0,23613.0,9.1,5713.0,4.6,76530.0,103.4
3018,53037,47364.0,53037.0,7049.0,15.8,1190.0,5.3,55624.0,75.1
3019,53039,22107.0,53039.0,2799.0,12.7,573.0,5.7,56503.0,76.3
3020,53041,79604.0,53041.0,9832.0,12.5,2122.0,6.3,57019.0,77.0
3021,53043,10740.0,53043.0,1330.0,12.5,246.0,4.9,53326.0,72.0
3022,53045,65507.0,53045.0,8578.0,13.7,1531.0,6.3,58239.0,78.7
3023,53047,42132.0,53047.0,7049.0,17.0,1331.0,6.4,48345.0,65.3
3024,53049,22036.0,53049.0,3354.0,15.4,578.0,6.9,46365.0,62.6
3025,53051,13602.0,53051.0,2021.0,15.0,345.0,7.2,49750.0,67.2
3026,53053,891299.0,53053.0,76391.0,8.7,21947.0,5.2,75022.0,101.3
3027,53055,17128.0,53055.0,1732.0,10.2,321.0,3.9,62249.0,84.1
3028,53057,128206.0,53057.0,12239.0,9.7,3126.0,5.2,70955.0,95.9
3029,53059,11924.0,53059.0,1390.0,11.7,299.0,5.6,64344.0,86.9
3030,53061,814901.0,53061.0,60590.0,7.5,16181.0,3.8,87096.0,117.7
3031,53063,514631.0,53063.0,65365.0,13.0,12754.0,5.2,59408.0,80.3
3032,53065,45260.0,53065.0,6045.0,13.5,1309.0,7.1,51183.0,69.1
3033,53067,286419.0,53067.0,24459.0,8.7,6553.0,4.8,72400.0,97.8
3034,53069,4426.0,53069.0,475.0,10.9,86.0,6.5,55692.0,75.2
3035,53071,60922.0,53071.0,7483.0,13.3,1383.0,4.7,57329.0,77.4
3036,53073,225685.0,53073.0,32753.0,14.9,5295.0,4.7,62262.0,84.1
3037,53075,49791.0,53075.0,11053.0,25.4,1025.0,4.3,45389.0,61.3
3038,53077,251446.0,53077.0,40961.0,16.5,8190.0,6.3,51377.0,69.4
3039,54000,1805832.0,54000.0,305656.0,17.4,41165.0,5.3,44038.0,100.0
3040,54001,16535.0,54001.0,3110.0,20.0,409.0,6.0,39776.0,90.3
3041,54003,117123.0,54003.0,13275.0,11.5,2312.0,4.1,59619.0,135.4
3042,54005,21951.0,54005.0,4890.0,22.5,458.0,6.1,38110.0,86.5
3043,54007,14089.0,54007.0,2953.0,21.6,358.0,7.0,39292.0,89.2
3044,54009,22203.0,54009.0,2930.0,13.7,603.0,6.1,48342.0,109.8
3045,54011,93224.0,54011.0,17242.0,19.3,1955.0,4.7,39790.0,90.4
3046,54013,7254.0,54013.0,1637.0,22.8,252.0,10.4,36384.0,82.6
3047,54015,8632.0,54015.0,2142.0,25.1,263.0,8.4,35983.0,81.7
3048,54017,8406.0,54017.0,1418.0,19.0,158.0,4.0,44725.0,101.6
3049,54019,43018.0,54019.0,9236.0,22.5,1015.0,6.4,37867.0,86.0
3050,54021,8026.0,54021.0,1521.0,24.8,150.0,6.3,38173.0,86.7
3051,54023,11626.0,54023.0,1703.0,14.9,329.0,5.7,42146.0,95.7
3052,54025,34786.0,54025.0,5389.0,15.8,800.0,5.1,37665.0,85.5
3053,54027,23347.0,54027.0,4568.0,20.0,446.0,4.2,44442.0,100.9
3054,54029,29094.0,54029.0,3788.0,13.2,758.0,5.9,47299.0,107.4
3055,54031,13775.0,54031.0,1753.0,12.9,318.0,5.5,43573.0,98.9
3056,54033,67554.0,54033.0,11089.0,16.7,1542.0,4.5,47942.0,108.9
3057,54035,28706.0,54035.0,4732.0,16.7,649.0,4.0,48731.0,110.7
3058,54037,56811.0,54037.0,5403.0,9.7,983.0,3.3,75027.0,170.4
3059,54039,180454.0,54039.0,30248.0,17.1,4263.0,5.2,41926.0,95.2
3060,54041,16024.0,54041.0,2718.0,17.3,373.0,5.7,40691.0,92.4
3061,54043,20599.0,54043.0,4756.0,23.3,494.0,6.9,39766.0,90.3
3062,54045,32607.0,54045.0,7821.0,24.6,746.0,7.0,34894.0,79.2
3063,54047,18223.0,54047.0,6386.0,35.4,422.0,9.4,27292.0,62.0
3064,54049,56097.0,54049.0,9084.0,16.6,1439.0,5.7,46244.0,105.0
3065,54051,30785.0,54051.0,4200.0,13.9,824.0,5.8,50064.0,113.7
3066,54053,26718.0,54053.0,4391.0,16.9,693.0,7.0,43050.0,97.8
3067,54055,59131.0,54055.0,13157.0,22.7,1320.0,6.3,37860.0,86.0
3068,54057,26940.0,54057.0,3793.0,14.5,676.0,5.5,48578.0,110.3
3069,54059,23785.0,54059.0,6386.0,27.0,520.0,7.6,32917.0,74.7
3070,54061,106420.0,54061.0,18156.0,18.3,2178.0,4.1,51070.0,116.0
3071,54063,13280.0,54063.0,1960.0,14.9,277.0,4.8,38171.0,86.7
3072,54065,17787.0,54065.0,1894.0,10.8,341.0,4.3,49487.0,112.4
3073,54067,24842.0,54067.0,4659.0,19.0,600.0,6.4,38572.0,87.6
3074,54069,41755.0,54069.0,4953.0,12.5,982.0,4.6,48689.0,110.6
3075,54071,6997.0,54071.0,1003.0,14.6,132.0,3.8,40415.0,91.8
3076,54073,7507.0,54073.0,919.0,13.6,176.0,6.4,50768.0,115.3
3077,54075,8414.0,54075.0,1408.0,17.5,235.0,6.2,39467.0,89.6
3078,54077,33839.0,54077.0,5104.0,16.2,802.0,5.2,47101.0,107.0
3079,54079,56682.0,54079.0,5630.0,10.0,1289.0,4.9,61995.0,140.8
3080,54081,74254.0,54081.0,14596.0,20.7,1557.0,5.3,41298.0,93.8
3081,54083,28823.0,54083.0,5128.0,19.4,663.0,5.5,40064.0,91.0
3082,54085,9721.0,54085.0,1644.0,17.2,230.0,5.3,43717.0,99.3
3083,54087,13932.0,54087.0,3046.0,22.1,389.0,7.9,36658.0,83.2
3084,54089,12760.0,54089.0,3144.0,26.9,258.0,6.1,34768.0,79.0
